order_id,order_date,warehouse_id,product_id,supplier_id,order_qty,order_value_usd
O0005473,2025-11-17,W05,P00622,S0137,1,96.06
O0005474,2025-10-23,W04,P00575,S0035,9,1917.54
O0005475,2025-12-24,W05,P00675,S0172,14,196.42
O0005476,2026-02-09,W03,P00711,S0020,1,86.47
O0005477,2026-02-04,W02,P00478,S0175,11,1433.41
O0005478,2025-12-13,W01,P00396,S0073,9,205.2
O0005479,2026-01-24,W07,P00657,S0102,11,2518.45
O0005480,2025-09-13,W06,P00661,S0120,16,423.2
O0005481,2025-12-28,W01,P00106,S0079,3,499.98
O0005482,2026-01-10,W03,P00670,S0186,20,3222.8
O0005483,2025-12-23,W02,P00337,S0177,26,5982.6
O0005484,2025-08-26,W02,P00488,S0044,12,1984.44
O0005485,2025-08-28,W03,P00423,S0018,10,875.1
O0005486,2025-08-27,W04,P00032,S0193,10,2153.9
O0005487,2025-12-24,W01,P00531,S0182,4,566.44
O0005488,2025-08-31,W08,P00164,S0132,2,413.16
O0005489,2025-11-25,W03,P00542,S0189,19,3465.6
O0005490,2026-01-02,W03,P00667,S0059,24,2308.8
O0005491,2025-10-29,W05,P00540,S0108,5,197.75
O0005492,2026-01-31,W01,P00469,S0093,24,3076.08
O0005493,2025-09-21,W06,P00579,S0004,15,2770.2
O0005494,2026-01-23,W05,P00091,S0188,19,2496.41
O0005495,2025-09-03,W07,P00553,S0074,26,837.72
O0005496,2026-02-06,W02,P00737,S0159,12,1154.52
O0005497,2026-01-15,W07,P00113,S0050,15,834.9
O0005498,2025-11-23,W03,P00016,S0179,17,1280.44
O0005499,2026-01-04,W01,P00544,S0170,12,1447.68
O0005500,2026-01-21,W02,P00468,S0041,12,2142.36
O0005501,2025-08-29,W03,P00432,S0065,16,177.28
O0005502,2025-10-21,W05,P00276,S0135,24,724.56
O0005503,2025-10-09,W06,P00610,S0012,5,535.4
O0005504,2026-01-26,W05,P00343,S0136,17,2183.99
O0005505,2025-12-26,W08,P00007,S0089,12,2192.16
O0005506,2025-10-29,W03,P00306,S0030,12,2293.56
O0005507,2025-09-25,W06,P00221,S0051,11,2748.24
O0005508,2025-09-07,W03,P00229,S0174,12,2272.56
O0005509,2025-12-10,W06,P00255,S0151,19,3535.52
O0005510,2025-10-22,W08,P00415,S0184,12,451.32
O0005511,2026-02-11,W01,P00256,S0107,5,822.1
O0005512,2025-12-07,W01,P00136,S0041,6,15.96
O0005513,2025-10-29,W04,P00385,S0094,7,1188.18
O0005514,2026-02-07,W05,P00044,S0020,22,3937.12
O0005515,2025-11-13,W06,P00228,S0057,9,1438.92
O0005516,2025-12-21,W02,P00717,S0064,6,1073.1
O0005517,2025-12-29,W08,P00377,S0055,12,1041.0
O0005518,2025-08-19,W04,P00410,S0029,7,1361.43
O0005519,2026-02-10,W05,P00523,S0143,9,2113.74
O0005520,2026-01-07,W08,P00511,S0056,11,1613.37
O0005521,2025-10-17,W06,P00284,S0183,17,3869.37
O0005522,2025-09-22,W04,P00131,S0079,9,1287.18
O0005523,2025-10-13,W07,P00040,S0191,4,862.6
O0005524,2026-01-16,W07,P00291,S0111,19,2165.81
O0005525,2026-01-11,W02,P00133,S0196,8,428.24
O0005526,2025-12-17,W03,P00139,S0180,15,3227.7
O0005527,2025-08-27,W05,P00191,S0099,7,1729.91
O0005528,2025-09-26,W07,P00578,S0166,8,526.4
O0005529,2026-01-20,W03,P00012,S0094,7,762.72
O0005530,2025-12-09,W07,P00182,S0001,16,1154.24
O0005531,2025-10-02,W06,P00387,S0060,5,672.15
O0005532,2026-01-15,W03,P00603,S0030,6,1024.26
O0005533,2026-01-16,W04,P00221,S0051,8,1998.72
O0005534,2025-12-15,W07,P00570,S0045,18,1901.52
O0005535,2025-12-24,W08,P00728,S0147,3,393.69
O0005536,2025-11-18,W07,P00013,S0160,12,958.2
O0005537,2025-10-31,W02,P00253,S0138,11,392.04
O0005538,2025-12-26,W05,P00623,S0064,15,1743.6
O0005539,2025-10-17,W02,P00336,S0044,14,2810.22
O0005540,2025-10-02,W02,P00159,S0085,18,1873.62
O0005541,2025-09-16,W07,P00011,S0001,24,3142.56
O0005542,2025-10-28,W05,P00051,S0198,14,2055.9
O0005543,2026-01-29,W08,P00409,S0141,17,3998.06
O0005544,2025-09-01,W05,P00759,S0193,18,1516.32
O0005545,2026-01-28,W04,P00035,S0143,18,1148.4
O0005546,2026-01-06,W02,P00223,S0148,4,301.52
O0005547,2025-10-30,W02,P00018,S0174,15,2813.1
O0005548,2025-12-19,W06,P00156,S0163,22,4486.46
O0005549,2026-01-24,W08,P00136,S0041,20,53.2
O0005550,2025-12-04,W06,P00688,S0069,13,2588.82
O0005551,2025-11-21,W05,P00164,S0132,11,2272.38
O0005552,2026-02-09,W03,P00304,S0169,3,364.74
O0005553,2025-08-17,W06,P00636,S0170,20,2625.4
O0005554,2025-08-29,W03,P00240,S0037,10,1890.3
O0005555,2025-11-09,W04,P00032,S0193,5,1076.95
O0005556,2025-12-02,W07,P00624,S0071,9,438.66
O0005557,2025-09-10,W05,P00573,S0010,17,73.1
O0005558,2026-01-07,W01,P00665,S0005,8,533.36
O0005559,2025-11-17,W07,P00547,S0174,12,2321.4
O0005560,2025-12-14,W06,P00252,S0127,12,369.6
O0005561,2026-01-22,W01,P00460,S0144,7,218.4
O0005562,2025-12-27,W07,P00586,S0115,7,1322.51
O0005563,2025-11-08,W08,P00157,S0121,12,1059.48
O0005564,2026-01-26,W05,P00007,S0089,3,548.04
O0005565,2025-11-02,W04,P00315,S0041,8,750.16
O0005566,2025-09-25,W06,P00231,S0080,12,2370.96
O0005567,2025-09-02,W04,P00494,S0124,9,564.57
O0005568,2025-11-26,W02,P00014,S0185,7,1576.47
O0005569,2025-08-28,W08,P00502,S0062,3,353.07
O0005570,2025-09-02,W08,P00359,S0116,12,2729.28
O0005571,2025-08-30,W04,P00430,S0052,18,3990.24
O0005572,2026-01-31,W03,P00047,S0178,16,638.4
O0005573,2025-09-21,W06,P00637,S0077,11,772.64
O0005574,2025-09-02,W04,P00529,S0042,4,397.8
O0005575,2025-12-16,W04,P00216,S0171,8,34.64
O0005576,2025-10-01,W05,P00318,S0173,12,266.76
O0005577,2025-10-24,W08,P00294,S0081,11,1186.24
O0005578,2025-10-23,W08,P00442,S0021,11,916.52
O0005579,2025-08-21,W08,P00768,S0053,18,2362.32
O0005580,2025-09-16,W04,P00323,S0135,10,1674.5
O0005581,2025-08-31,W01,P00709,S0177,15,2723.85
O0005582,2025-09-03,W02,P00483,S0043,6,253.02
O0005583,2026-01-23,W01,P00705,S0020,2,152.44
O0005584,2025-11-14,W02,P00495,S0077,8,915.84
O0005585,2026-02-08,W04,P00674,S0135,15,155.85
O0005586,2025-11-11,W02,P00275,S0068,18,269.82
O0005587,2025-11-13,W07,P00198,S0121,13,2545.66
O0005588,2025-09-02,W06,P00522,S0096,11,2190.43
O0005589,2025-08-15,W06,P00355,S0116,9,101.97
O0005590,2025-09-08,W06,P00463,S0052,11,356.51
O0005591,2025-10-20,W05,P00736,S0002,13,3085.03
O0005592,2025-11-16,W04,P00617,S0168,6,1292.1
O0005593,2026-02-01,W02,P00408,S0005,18,1178.46
O0005594,2025-12-14,W01,P00052,S0196,14,2026.78
O0005595,2025-10-26,W01,P00602,S0084,12,2566.92
O0005596,2025-08-18,W05,P00327,S0075,23,1917.51
O0005597,2025-11-02,W02,P00553,S0074,11,354.42
O0005598,2025-10-17,W03,P00183,S0151,13,1895.66
O0005599,2025-09-04,W01,P00698,S0136,13,2989.35
O0005600,2025-09-25,W01,P00245,S0150,17,1640.33
O0005601,2025-12-24,W06,P00558,S0138,3,207.72
O0005602,2025-10-25,W01,P00676,S0106,8,288.8
O0005603,2025-12-06,W01,P00156,S0163,9,1835.37
O0005604,2026-02-09,W06,P00093,S0120,14,1540.28
O0005605,2025-11-20,W05,P00709,S0177,4,726.36
O0005606,2025-10-06,W04,P00351,S0161,15,1206.0
O0005607,2025-11-29,W03,P00205,S0059,15,2808.0
O0005608,2025-12-12,W05,P00270,S0071,13,2793.44
O0005609,2025-08-20,W01,P00781,S0148,12,326.76
O0005610,2025-08-25,W08,P00044,S0020,5,894.8
O0005611,2026-01-14,W03,P00043,S0161,21,1287.93
O0005612,2026-01-15,W02,P00554,S0102,10,2049.6
O0005613,2026-02-08,W05,P00228,S0057,15,2398.2
O0005614,2025-09-21,W07,P00388,S0121,13,2940.47
O0005615,2025-09-09,W02,P00344,S0090,4,729.56
O0005616,2026-01-05,W01,P00352,S0018,10,1182.9
O0005617,2025-09-25,W07,P00247,S0007,13,2023.45
O0005618,2026-01-14,W07,P00034,S0179,14,1826.3
O0005619,2025-10-29,W08,P00701,S0176,10,2315.5
O0005620,2025-08-19,W06,P00232,S0149,8,739.92
O0005621,2026-01-15,W08,P00695,S0180,18,801.0
O0005622,2025-10-23,W06,P00729,S0044,12,437.16
O0005623,2025-10-25,W05,P00492,S0159,9,1444.23
O0005624,2025-08-29,W03,P00656,S0063,1,174.52
O0005625,2025-10-04,W02,P00455,S0095,12,1131.12
O0005626,2025-09-02,W06,P00747,S0187,7,815.36
O0005627,2025-10-16,W05,P00432,S0065,16,177.28
O0005628,2025-11-22,W07,P00136,S0041,7,18.62
O0005629,2025-11-27,W03,P00255,S0151,7,1302.56
O0005630,2025-11-19,W01,P00373,S0080,20,2812.2
O0005631,2025-10-13,W01,P00142,S0109,11,335.06
O0005632,2025-12-29,W05,P00017,S0050,9,956.43
O0005633,2025-09-17,W06,P00498,S0081,17,3666.05
O0005634,2025-08-16,W04,P00398,S0112,1,24.74
O0005635,2025-12-25,W07,P00050,S0053,6,1251.36
O0005636,2025-11-23,W04,P00043,S0161,21,1287.93
O0005637,2025-11-24,W07,P00245,S0150,11,1061.39
O0005638,2025-08-26,W03,P00749,S0105,12,2026.8
O0005639,2025-12-28,W02,P00663,S0095,8,636.8
O0005640,2025-08-17,W02,P00012,S0094,8,871.68
O0005641,2025-10-09,W01,P00607,S0173,14,2829.68
O0005642,2025-10-14,W01,P00147,S0180,14,1425.48
O0005643,2025-11-16,W03,P00024,S0169,7,161.21
O0005644,2026-02-07,W04,P00786,S0151,8,242.64
O0005645,2025-12-10,W06,P00583,S0103,4,671.92
O0005646,2025-10-13,W02,P00589,S0016,13,2178.93
O0005647,2026-01-28,W03,P00402,S0096,20,1153.8
O0005648,2025-12-29,W07,P00045,S0070,14,1194.06
O0005649,2025-09-18,W08,P00358,S0119,24,3502.08
O0005650,2025-10-29,W06,P00264,S0024,4,665.48
O0005651,2025-10-23,W03,P00045,S0070,7,597.03
O0005652,2026-01-16,W05,P00711,S0020,21,1815.87
O0005653,2025-10-27,W06,P00231,S0080,8,1580.64
O0005654,2025-08-19,W02,P00736,S0002,11,2610.41
O0005655,2026-01-02,W07,P00357,S0158,6,895.98
O0005656,2025-10-26,W05,P00781,S0148,6,163.38
O0005657,2025-11-07,W07,P00416,S0001,14,2162.58
O0005658,2026-02-06,W06,P00153,S0148,15,179.7
O0005659,2025-09-15,W08,P00632,S0036,6,761.82
O0005660,2025-11-27,W07,P00013,S0160,12,958.2
O0005661,2025-10-14,W07,P00106,S0079,16,2666.56
O0005662,2025-11-02,W07,P00032,S0193,1,215.39
O0005663,2025-12-07,W01,P00304,S0169,3,364.74
O0005664,2025-11-30,W07,P00017,S0050,14,1487.78
O0005665,2025-09-17,W04,P00362,S0183,12,274.92
O0005666,2025-12-22,W06,P00028,S0122,9,1382.4
O0005667,2025-09-02,W06,P00204,S0061,11,1743.83
O0005668,2025-10-12,W02,P00434,S0168,9,758.88
O0005669,2025-12-20,W02,P00324,S0057,7,700.21
O0005670,2025-12-05,W01,P00383,S0047,14,2914.38
O0005671,2025-09-17,W03,P00262,S0016,10,1007.4
O0005672,2026-01-13,W06,P00315,S0041,15,1406.55
O0005673,2025-12-06,W05,P00058,S0172,8,1363.44
O0005674,2025-11-16,W04,P00100,S0143,1,4.52
O0005675,2026-02-05,W06,P00712,S0199,24,1990.56
O0005676,2026-01-11,W01,P00327,S0075,6,500.22
O0005677,2025-12-10,W02,P00587,S0078,14,2050.3
O0005678,2026-01-26,W07,P00446,S0158,11,2744.94
O0005679,2025-10-30,W07,P00595,S0107,13,2289.04
O0005680,2025-09-15,W04,P00200,S0167,17,372.64
O0005681,2025-11-05,W08,P00271,S0034,6,815.82
O0005682,2025-11-24,W01,P00384,S0185,6,663.24
O0005683,2026-02-06,W08,P00051,S0198,14,2055.9
O0005684,2026-02-08,W08,P00486,S0033,1,157.01
O0005685,2025-09-06,W05,P00251,S0012,18,4260.06
O0005686,2025-09-09,W03,P00168,S0195,3,44.4
O0005687,2025-08-21,W06,P00443,S0079,7,788.13
O0005688,2025-09-20,W08,P00218,S0019,12,1338.6
O0005689,2026-02-05,W03,P00216,S0171,1,4.33
O0005690,2025-10-28,W05,P00041,S0067,7,1319.08
O0005691,2025-10-01,W03,P00330,S0129,12,1686.72
O0005692,2025-11-24,W08,P00386,S0114,15,2301.45
O0005693,2026-01-20,W03,P00265,S0013,15,2956.95
O0005694,2025-10-14,W03,P00230,S0161,17,443.7
O0005695,2025-12-29,W06,P00668,S0128,14,1939.84
O0005696,2026-02-06,W03,P00023,S0131,14,1670.9
O0005697,2026-01-09,W02,P00258,S0009,11,1905.09
O0005698,2025-12-01,W04,P00234,S0192,11,1155.44
O0005699,2025-09-28,W05,P00301,S0185,21,309.96
O0005700,2025-12-19,W02,P00620,S0001,23,4359.19
O0005701,2026-01-13,W03,P00623,S0064,20,2324.8
O0005702,2025-11-07,W06,P00087,S0004,12,2552.28
O0005703,2025-11-07,W05,P00707,S0174,5,1121.7
O0005704,2025-08-29,W08,P00332,S0112,22,146.3
O0005705,2025-12-04,W02,P00207,S0114,7,302.82
O0005706,2025-08-22,W01,P00734,S0185,10,1570.1
O0005707,2025-11-23,W05,P00252,S0127,12,369.6
O0005708,2025-12-03,W03,P00132,S0157,15,3601.65
O0005709,2025-12-19,W08,P00479,S0200,8,1109.76
O0005710,2025-09-03,W07,P00744,S0094,12,362.88
O0005711,2025-12-22,W01,P00408,S0005,7,458.29
O0005712,2025-12-15,W01,P00454,S0155,14,560.7
O0005713,2025-08-15,W04,P00572,S0127,9,433.89
O0005714,2025-08-23,W06,P00630,S0113,15,901.8
O0005715,2025-11-03,W03,P00639,S0013,6,1458.78
O0005716,2026-01-23,W05,P00087,S0004,11,2339.59
O0005717,2025-08-24,W08,P00726,S0099,11,55.66
O0005718,2025-12-19,W05,P00019,S0158,13,1860.82
O0005719,2026-02-03,W07,P00485,S0021,13,833.95
O0005720,2025-09-26,W07,P00465,S0023,6,1218.06
O0005721,2025-11-30,W03,P00381,S0170,11,940.72
O0005722,2025-12-03,W03,P00015,S0171,11,1136.08
O0005723,2025-08-25,W04,P00724,S0027,3,25.53
O0005724,2026-01-31,W06,P00650,S0014,18,1234.44
O0005725,2025-11-26,W05,P00422,S0065,11,2060.63
O0005726,2025-12-07,W05,P00323,S0135,7,1172.15
O0005727,2026-01-14,W08,P00662,S0195,9,1892.25
O0005728,2025-10-09,W08,P00767,S0090,10,793.5
O0005729,2026-01-09,W05,P00613,S0047,13,2505.23
O0005730,2026-02-11,W07,P00036,S0117,7,245.49
O0005731,2026-01-12,W06,P00322,S0174,16,2724.16
O0005732,2026-02-10,W04,P00147,S0180,12,1221.84
O0005733,2025-11-29,W07,P00304,S0169,12,1458.96
O0005734,2025-10-10,W05,P00391,S0129,15,1992.15
O0005735,2025-09-09,W03,P00104,S0115,16,3178.4
O0005736,2026-02-11,W02,P00677,S0018,18,3192.84
O0005737,2025-09-10,W06,P00631,S0194,8,1729.68
O0005738,2025-10-12,W05,P00017,S0050,25,2656.75
O0005739,2025-08-16,W02,P00187,S0179,9,550.98
O0005740,2026-02-09,W03,P00141,S0161,6,889.62
O0005741,2025-10-03,W05,P00510,S0130,8,923.12
O0005742,2026-01-25,W03,P00350,S0175,22,5086.18
O0005743,2025-11-24,W08,P00765,S0027,5,376.35
O0005744,2025-12-24,W03,P00132,S0157,11,2641.21
O0005745,2025-10-06,W08,P00539,S0049,6,40.2
O0005746,2025-08-29,W06,P00674,S0135,5,51.95
O0005747,2026-01-01,W05,P00070,S0200,10,2394.1
O0005748,2026-02-09,W02,P00749,S0105,13,2195.7
O0005749,2025-10-05,W05,P00590,S0079,8,332.88
O0005750,2025-12-12,W05,P00401,S0061,7,684.39
O0005751,2025-08-21,W06,P00528,S0084,6,1397.88
O0005752,2025-10-22,W07,P00198,S0121,14,2741.48
O0005753,2026-02-04,W04,P00004,S0008,19,581.4
O0005754,2025-12-06,W03,P00207,S0114,2,86.52
O0005755,2025-11-24,W02,P00052,S0196,13,1882.01
O0005756,2025-09-20,W07,P00086,S0018,10,1274.8
O0005757,2025-11-21,W07,P00136,S0041,18,47.88
O0005758,2025-11-14,W06,P00751,S0169,12,482.76
O0005759,2025-12-08,W07,P00285,S0021,7,573.16
O0005760,2025-12-26,W07,P00331,S0019,19,1908.93
O0005761,2025-11-06,W06,P00506,S0084,1,233.57
O0005762,2025-09-28,W05,P00482,S0032,26,3392.74
O0005763,2025-12-03,W05,P00006,S0010,17,490.96
O0005764,2025-12-07,W06,P00534,S0153,12,1436.4
O0005765,2025-11-29,W03,P00299,S0172,9,290.79
O0005766,2025-11-29,W07,P00362,S0183,6,137.46
O0005767,2025-10-19,W06,P00110,S0079,19,1222.65
O0005768,2025-10-31,W05,P00071,S0194,22,213.4
O0005769,2025-12-24,W08,P00304,S0169,22,2674.76
O0005770,2025-10-05,W04,P00542,S0189,12,2188.8
O0005771,2025-11-27,W07,P00018,S0174,7,1312.78
O0005772,2025-11-04,W08,P00043,S0161,11,674.63
O0005773,2025-08-31,W08,P00021,S0074,17,920.21
O0005774,2025-08-26,W05,P00275,S0068,10,149.9
O0005775,2025-09-23,W04,P00525,S0129,10,119.8
O0005776,2025-08-26,W06,P00749,S0105,10,1689.0
O0005777,2025-08-27,W04,P00032,S0193,22,4738.58
O0005778,2025-10-25,W02,P00218,S0019,10,1115.5
O0005779,2025-10-22,W01,P00598,S0135,13,1466.27
O0005780,2026-01-17,W08,P00611,S0139,3,745.62
O0005781,2025-12-17,W08,P00139,S0180,14,3012.52
O0005782,2025-09-23,W05,P00113,S0050,7,389.62
O0005783,2025-10-07,W06,P00399,S0116,6,1328.34
O0005784,2025-10-30,W06,P00044,S0020,7,1252.72
O0005785,2025-12-11,W04,P00363,S0011,12,761.28
O0005786,2026-02-07,W08,P00307,S0110,6,1269.6
O0005787,2025-12-23,W01,P00587,S0078,8,1171.6
O0005788,2025-10-11,W05,P00694,S0142,19,2280.95
O0005789,2025-08-19,W06,P00599,S0020,16,3671.68
O0005790,2025-08-26,W03,P00674,S0135,3,31.17
O0005791,2025-12-03,W01,P00173,S0142,11,1134.98
O0005792,2025-09-21,W01,P00239,S0030,7,827.05
O0005793,2025-09-07,W06,P00544,S0170,3,361.92
O0005794,2025-11-08,W05,P00626,S0158,5,959.9
O0005795,2025-08-19,W08,P00196,S0004,13,2355.21
O0005796,2025-10-12,W02,P00578,S0166,9,592.2
O0005797,2025-12-05,W08,P00483,S0043,10,421.7
O0005798,2025-11-15,W06,P00117,S0004,18,3196.62
O0005799,2026-01-30,W05,P00069,S0090,5,288.05
O0005800,2025-10-22,W03,P00207,S0114,11,475.86
O0005801,2025-08-15,W03,P00621,S0119,8,1352.24
O0005802,2025-11-24,W05,P00109,S0091,19,3349.89
O0005803,2026-01-08,W07,P00163,S0030,12,2911.32
O0005804,2025-09-27,W07,P00032,S0193,22,4738.58
O0005805,2026-01-26,W06,P00740,S0123,2,159.84
O0005806,2025-10-25,W03,P00471,S0127,9,76.68
O0005807,2025-11-30,W08,P00300,S0171,15,3531.0
O0005808,2025-12-06,W04,P00717,S0064,10,1788.5
O0005809,2025-08-15,W07,P00413,S0017,15,442.35
O0005810,2026-01-30,W02,P00381,S0170,19,1624.88
O0005811,2025-09-07,W02,P00480,S0197,8,1933.04
O0005812,2025-09-21,W07,P00371,S0090,11,868.34
O0005813,2025-11-10,W05,P00425,S0035,6,78.0
O0005814,2025-08-20,W07,P00157,S0121,6,529.74
O0005815,2025-10-14,W03,P00472,S0120,11,2214.41
O0005816,2025-12-14,W02,P00462,S0178,7,1605.03
O0005817,2026-01-21,W01,P00156,S0163,15,3058.95
O0005818,2026-02-04,W01,P00037,S0171,9,1203.48
O0005819,2025-12-02,W06,P00280,S0187,18,3532.32
O0005820,2026-01-22,W08,P00057,S0125,5,46.0
O0005821,2026-02-02,W05,P00478,S0175,19,2475.89
O0005822,2026-02-11,W05,P00073,S0062,11,366.3
O0005823,2026-01-22,W08,P00431,S0080,6,778.92
O0005824,2026-01-13,W02,P00558,S0138,12,830.88
O0005825,2025-12-31,W01,P00464,S0116,11,493.02
O0005826,2025-08-31,W06,P00598,S0135,5,563.95
O0005827,2025-08-31,W06,P00506,S0084,5,1167.85
O0005828,2025-10-31,W06,P00523,S0143,7,1644.02
O0005829,2026-01-17,W07,P00172,S0182,5,206.4
O0005830,2025-12-22,W05,P00564,S0002,16,3859.2
O0005831,2025-12-24,W08,P00421,S0163,12,1175.4
O0005832,2025-09-23,W01,P00702,S0046,13,3020.29
O0005833,2025-12-15,W07,P00082,S0027,16,2798.4
O0005834,2026-02-05,W02,P00185,S0089,18,1520.1
O0005835,2025-09-13,W01,P00648,S0166,17,367.37
O0005836,2026-01-02,W02,P00159,S0085,4,416.36
O0005837,2026-01-07,W07,P00672,S0044,12,440.52
O0005838,2025-09-18,W01,P00665,S0005,9,600.03
O0005839,2025-12-18,W01,P00412,S0108,4,641.84
O0005840,2026-01-14,W01,P00122,S0121,18,2172.96
O0005841,2025-08-27,W08,P00601,S0147,16,2161.44
O0005842,2025-09-21,W03,P00397,S0070,17,1928.31
O0005843,2026-01-03,W04,P00230,S0161,10,261.0
O0005844,2026-01-31,W07,P00678,S0056,21,2675.82
O0005845,2025-10-31,W08,P00048,S0017,12,1258.68
O0005846,2025-11-30,W08,P00336,S0044,17,3412.41
O0005847,2025-12-10,W07,P00532,S0005,14,1306.9
O0005848,2025-10-02,W06,P00363,S0011,1,63.44
O0005849,2026-02-07,W08,P00014,S0185,14,3152.94
O0005850,2025-09-09,W03,P00674,S0135,5,51.95
O0005851,2025-10-09,W02,P00331,S0019,7,703.29
O0005852,2026-02-05,W06,P00451,S0009,19,632.89
O0005853,2026-02-04,W01,P00367,S0174,13,1953.64
O0005854,2025-12-15,W04,P00529,S0042,13,1292.85
O0005855,2025-10-24,W05,P00270,S0071,17,3652.96
O0005856,2025-12-23,W04,P00108,S0109,13,3239.08
O0005857,2025-09-03,W05,P00066,S0072,9,1696.5
O0005858,2025-08-28,W02,P00771,S0182,18,549.72
O0005859,2025-09-23,W04,P00664,S0145,15,3244.35
O0005860,2025-10-04,W07,P00549,S0072,1,140.41
O0005861,2025-12-06,W02,P00333,S0081,7,1013.53
O0005862,2025-12-29,W02,P00762,S0115,7,663.46
O0005863,2025-08-24,W08,P00462,S0178,6,1375.74
O0005864,2025-09-20,W04,P00655,S0192,6,1499.34
O0005865,2025-10-31,W05,P00366,S0100,7,723.59
O0005866,2025-11-28,W08,P00589,S0016,14,2346.54
O0005867,2025-10-29,W01,P00780,S0072,23,4337.34
O0005868,2025-12-01,W07,P00306,S0030,11,2102.43
O0005869,2025-08-20,W02,P00443,S0079,12,1351.08
O0005870,2025-11-04,W08,P00224,S0006,15,3667.95
O0005871,2025-12-20,W04,P00122,S0121,3,362.16
O0005872,2025-11-16,W08,P00724,S0027,23,195.73
O0005873,2025-09-25,W03,P00679,S0016,9,1396.98
O0005874,2025-11-23,W04,P00728,S0147,13,1705.99
O0005875,2025-08-24,W03,P00579,S0004,14,2585.52
O0005876,2025-11-17,W05,P00658,S0199,7,505.4
O0005877,2025-09-25,W04,P00233,S0024,13,2958.67
O0005878,2025-11-18,W02,P00564,S0002,14,3376.8
O0005879,2025-11-11,W05,P00551,S0177,12,2122.08
O0005880,2025-11-22,W01,P00478,S0175,18,2345.58
O0005881,2025-10-07,W05,P00299,S0172,15,484.65
O0005882,2025-10-19,W07,P00181,S0088,1,233.69
O0005883,2025-09-15,W06,P00761,S0057,8,1029.2
O0005884,2025-10-26,W02,P00643,S0062,7,1488.48
O0005885,2025-12-17,W05,P00759,S0193,24,2021.76
O0005886,2025-09-13,W07,P00066,S0072,6,1131.0
O0005887,2025-12-06,W01,P00345,S0061,15,412.5
O0005888,2025-09-26,W02,P00526,S0036,12,2147.64
O0005889,2026-02-01,W02,P00415,S0184,9,338.49
O0005890,2025-10-27,W02,P00234,S0192,11,1155.44
O0005891,2025-10-30,W05,P00684,S0129,2,407.32
O0005892,2025-08-29,W05,P00576,S0070,13,647.66
O0005893,2025-10-06,W08,P00461,S0181,9,1014.12
O0005894,2025-09-16,W03,P00549,S0072,21,2948.61
O0005895,2025-11-26,W05,P00681,S0137,9,1249.29
O0005896,2025-10-05,W01,P00156,S0163,8,1631.44
O0005897,2025-12-01,W06,P00768,S0053,21,2756.04
O0005898,2026-01-11,W07,P00725,S0142,13,326.04
O0005899,2025-10-01,W02,P00572,S0127,16,771.36
O0005900,2025-12-08,W08,P00127,S0022,8,1987.92
O0005901,2026-01-15,W07,P00426,S0165,1,45.42
O0005902,2025-08-15,W03,P00321,S0089,19,2063.78
O0005903,2025-11-23,W04,P00285,S0021,18,1473.84
O0005904,2025-08-23,W03,P00132,S0157,25,6002.75
O0005905,2025-09-18,W04,P00276,S0135,6,181.14
O0005906,2025-09-02,W04,P00743,S0097,7,500.57
O0005907,2025-12-05,W07,P00568,S0197,13,314.47
O0005908,2025-11-14,W01,P00097,S0087,18,164.16
O0005909,2025-12-14,W08,P00630,S0113,15,901.8
O0005910,2025-10-31,W05,P00414,S0153,13,1754.22
O0005911,2025-09-14,W05,P00301,S0185,15,221.4
O0005912,2025-10-16,W06,P00065,S0084,12,1028.4
O0005913,2025-12-10,W05,P00405,S0121,17,2968.71
O0005914,2025-11-01,W03,P00386,S0114,8,1227.44
O0005915,2025-08-28,W02,P00563,S0026,6,1025.64
O0005916,2025-09-16,W07,P00224,S0006,16,3912.48
O0005917,2025-09-01,W06,P00753,S0150,16,1622.4
O0005918,2026-01-18,W06,P00365,S0094,8,755.76
O0005919,2026-01-11,W03,P00655,S0192,15,3748.35
O0005920,2025-11-19,W05,P00095,S0072,20,4412.8
O0005921,2025-10-30,W01,P00027,S0038,14,112.84
O0005922,2026-01-02,W06,P00003,S0174,23,5642.59
O0005923,2025-09-29,W06,P00352,S0018,20,2365.8
O0005924,2025-10-07,W05,P00799,S0105,15,2577.0
O0005925,2025-10-27,W05,P00563,S0026,9,1538.46
O0005926,2025-12-29,W04,P00587,S0078,13,1903.85
O0005927,2025-08-15,W05,P00481,S0129,12,2734.32
O0005928,2025-08-31,W05,P00370,S0086,1,22.21
O0005929,2025-10-24,W07,P00749,S0105,11,1857.9
O0005930,2026-02-06,W08,P00300,S0171,9,2118.6
O0005931,2026-01-10,W04,P00153,S0148,10,119.8
O0005932,2026-02-09,W08,P00539,S0049,14,93.8
O0005933,2025-12-25,W08,P00604,S0024,13,2923.96
O0005934,2025-09-18,W01,P00297,S0024,8,872.88
O0005935,2025-08-18,W06,P00293,S0103,12,1262.04
O0005936,2025-12-04,W07,P00098,S0047,19,2335.29
O0005937,2025-12-24,W04,P00054,S0193,8,789.76
O0005938,2025-12-21,W01,P00062,S0022,1,161.4
O0005939,2025-09-09,W08,P00250,S0167,15,1548.9
O0005940,2025-09-05,W06,P00095,S0072,14,3088.96
O0005941,2025-08-31,W05,P00235,S0034,5,985.3
O0005942,2025-09-27,W02,P00016,S0179,15,1129.8
O0005943,2025-12-17,W02,P00562,S0106,10,839.1
O0005944,2026-02-02,W07,P00647,S0063,12,782.88
